Season,gmDate,playLNm,playFNm,teamAbbr,teamConf,East_West,teamDiv,teamLoc,teamRslt,Wins,Game_count,teamDayOff,playDispNm,playStat,playMin,playPos,playHeight,playWeight,playBDate,playPTS,playAST,playTO,playSTL,playBLK,playPF,playFGA,playFGM,playFG%,play2PA,play2PM,play2P%,play3PA,play3PM,play3P%,playFTA,playFTM,playFT%,playORB,playDRB,playTRB,opptAbbr,opptConf,opptDiv,opptLoc,opptRslt
2017,10/25/16,Diaw,Boris,UTA,West,1,Northwest,Away,Loss,0,1,0,Boris Diaw,Starter,32,C,80,215,4/16/82,2,0,1,0,0,5,8,1,0.125,5,1,0.2,3,0,0,0,0,0,1,2,3,POR,West,Northwest,Home,Win
2017,10/25/16,Johnson,Joe,UTA,West,1,Northwest,Away,Loss,0,1,0,Joe Johnson,Starter,31,SF,80,225,6/29/81,29,3,2,1,0,0,16,12,0.75,12,9,0.75,4,3,0.75,2,2,1,0,4,4,POR,West,Northwest,Home,Win
2017,10/25/16,Lyles,Trey,UTA,West,1,Northwest,Away,Loss,0,1,0,Trey Lyles,Bench,18,PF,82,241,11/5/95,5,2,3,0,0,0,6,2,0.3333,4,1,0.25,2,1,0.5,0,0,0,0,2,2,POR,West,Northwest,Home,Win
2017,10/25/16,Mack,Shelvin,UTA,West,1,Northwest,Away,Loss,0,1,0,Shelvin Mack,Bench,15,PG,75,210,4/22/90,4,4,0,2,0,1,5,2,0.4,4,2,0.5,1,0,0,0,0,0,0,1,1,POR,West,Northwest,Home,Win
2017,10/25/16,Ingles,Joseph,UTA,West,1,Northwest,Away,Loss,0,1,0,Joe Ingles,Bench,14,SF,80,216,10/2/87,2,1,1,1,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,POR,West,Northwest,Home,Win
2017,10/25/16,Exum,Dante,UTA,West,1,Northwest,Away,Loss,0,1,0,Dante Exum,Bench,8,PG,77,190,7/13/95,5,0,0,0,0,2,4,2,0.5,3,2,0.6667,1,0,0,1,1,1,1,1,2,POR,West,Northwest,Home,Win
2017,10/25/16,Withey,Jeffree,UTA,West,1,Northwest,Away,Loss,0,1,0,Jeff Withey,Bench,5,C,84,235,3/7/90,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,POR,West,Northwest,Home,Win
2017,10/25/16,McCollum,Christian,POR,West,1,Northwest,Home,Win,1,1,0,C.J. McCollum,Starter,35,SG,75,197,9/19/91,25,3,3,1,0,3,16,8,0.5,14,6,0.4286,2,2,1,7,7,1,1,1,2,UTA,West,Northwest,Away,Loss
2017,10/25/16,Lillard,Damian,POR,West,1,Northwest,Home,Win,1,1,0,Damian Lillard,Starter,35,PG,75,195,7/15/90,39,6,4,0,0,3,20,13,0.65,14,9,0.6429,6,4,0.6667,9,9,1,1,8,9,UTA,West,Northwest,Away,Loss
2017,10/25/16,Aminu,Al-Farouq,POR,West,1,Northwest,Home,Win,1,1,0,Al-Farouq Aminu,Starter,28,SF,81,215,9/21/90,9,1,1,1,0,0,6,3,0.5,3,1,0.3333,3,2,0.6667,1,1,1,0,4,4,UTA,West,Northwest,Away,Loss
2017,10/25/16,Harkless,Maurice,POR,West,1,Northwest,Home,Win,1,1,0,Moe Harkless,Starter,22,SF,81,220,5/11/93,0,1,2,2,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,UTA,West,Northwest,Away,Loss
2017,10/25/16,Plumlee,Mason,POR,West,1,Northwest,Home,Win,1,1,0,Mason Plumlee,Starter,15,PF,82,235,3/5/90,2,1,0,0,0,4,4,1,0.25,4,1,0.25,0,0,0,0,0,0,0,1,1,UTA,West,Northwest,Away,Loss
2017,10/25/16,Crabbe,Allen,POR,West,1,Northwest,Home,Win,1,1,0,Allen Crabbe,Bench,29,SG,78,197,4/4/92,18,3,2,0,0,2,10,6,0.6,5,2,0.4,5,4,0.8,2,2,1,0,3,3,UTA,West,Northwest,Away,Loss
2017,10/25/16,Turner,Evan,POR,West,1,Northwest,Home,Win,1,1,0,Evan Turner,Bench,26,SG,79,210,10/27/88,3,5,0,1,1,1,7,1,0.1429,7,1,0.1429,0,0,0,1,1,1,0,5,5,UTA,West,Northwest,Away,Loss
2017,10/25/16,Davis,Edward,POR,West,1,Northwest,Home,Win,1,1,0,Ed Davis,Bench,24,PF,82,215,6/5/89,6,1,0,0,1,2,3,2,0.6667,3,2,0.6667,0,0,0,2,2,1,3,4,7,UTA,West,Northwest,Away,Loss
2017,10/25/16,Vonleh,Noah,POR,West,1,Northwest,Home,Win,1,1,0,Noah Vonleh,Bench,16,PF,82,240,8/24/95,11,0,0,0,1,1,5,5,1,4,4,1,1,1,1,0,0,0,0,1,1,UTA,West,Northwest,Away,Loss
2017,10/25/16,Leonard,Meyers,POR,West,1,Northwest,Home,Win,1,1,0,Meyers Leonard,Bench,9,PF,85,245,2/27/92,0,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,1,UTA,West,Northwest,Away,Loss
2017,10/25/16,Aldridge,LaMarcus,SA,West,1,Southwest,Away,Win,1,1,0,LaMarcus Aldridge,Starter,35,PF,83,240,7/19/85,26,3,2,1,0,1,20,10,0.5,19,9,0.4737,1,1,1,6,5,0.8333,8,6,14,GS,West,Pacific,Home,Loss
2017,10/25/16,Leonard,Kawhi,SA,West,1,Southwest,Away,Win,1,1,0,Kawhi Leonard,Starter,32,SF,79,225,6/29/91,35,3,2,5,0,1,21,10,0.4762,18,10,0.5556,3,0,0,15,15,1,3,2,5,GS,West,Pacific,Home,Loss
2017,10/25/16,Parker,Tony,SA,West,1,Southwest,Away,Win,1,1,0,Tony Parker,Starter,26,PG,74,180,5/17/82,9,4,2,0,0,4,9,4,0.4444,7,3,0.4286,2,1,0.5,0,0,0,0,3,3,GS,West,Pacific,Home,Loss
2017,10/25/16,Anderson,Kyle,SA,West,1,Southwest,Away,Win,1,1,0,Kyle Anderson,Starter,22,SF,81,230,9/20/93,3,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,2,2,4,GS,West,Pacific,Home,Loss
2017,10/25/16,Gasol,Pau,SA,West,1,Southwest,Away,Win,1,1,0,Pau Gasol,Starter,18,C,84,250,7/6/80,2,1,1,0,0,3,4,1,0.25,4,1,0.25,0,0,0,0,0,0,0,4,4,GS,West,Pacific,Home,Loss
2017,10/25/16,Simmons,Jonathon,SA,West,1,Southwest,Away,Win,1,1,0,Jonathon Simmons,Bench,28,SG,78,195,9/14/89,20,3,2,0,1,2,14,8,0.5714,9,5,0.5556,5,3,0.6,3,1,0.3333,1,3,4,GS,West,Pacific,Home,Loss
2017,10/25/16,Ginóbili,Emanuel,SA,West,1,Southwest,Away,Win,1,1,0,Manu Ginóbili,Bench,21,SG,78,210,7/28/77,10,2,0,1,0,1,10,4,0.4,4,2,0.5,6,2,0.3333,0,0,0,0,5,5,GS,West,Pacific,Home,Loss
2017,10/25/16,Mills,Patrick,SA,West,1,Southwest,Away,Win,1,1,0,Patrick Mills,Bench,18,PG,72,185,8/11/88,11,5,0,4,0,1,9,4,0.4444,4,1,0.25,5,3,0.6,0,0,0,0,1,1,GS,West,Pacific,Home,Loss
2017,10/25/16,Dedmon,Dewayne,SA,West,1,Southwest,Away,Win,1,1,0,Dewayne Dedmon,Bench,17,C,84,255,8/12/89,2,0,1,1,2,3,4,1,0.25,4,1,0.25,0,0,0,0,0,0,4,4,8,GS,West,Pacific,Home,Loss
2017,10/25/16,Lee,David,SA,West,1,Southwest,Away,Win,1,1,0,David Lee,Bench,11,PF,81,249,4/29/83,6,2,2,0,0,1,4,2,0.5,4,2,0.5,0,0,0,2,2,1,3,3,6,GS,West,Pacific,Home,Loss
2017,10/25/16,Bertāns,Dāvis,SA,West,1,Southwest,Away,Win,1,1,0,Dāvis Bertāns,Bench,4,SF,82,210,11/12/92,5,0,0,0,0,0,2,2,1,1,1,1,1,1,1,0,0,0,0,1,1,GS,West,Pacific,Home,Loss
2017,10/25/16,Forbes,Bryn,SA,West,1,Southwest,Away,Win,1,1,0,Bryn Forbes,Bench,4,SG,75,190,7/23/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GS,West,Pacific,Home,Loss
2017,10/25/16,Laprovíttola,Nicolás,SA,West,1,Southwest,Away,Win,1,1,0,Nicolás Laprovíttola,Bench,4,G,75,195,1/31/90,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,GS,West,Pacific,Home,Loss
2017,10/25/16,Durant,Kevin,GS,West,1,Pacific,Home,Loss,0,1,0,Kevin Durant,Starter,37,SF,81,225,12/29/88,27,4,0,2,2,2,18,11,0.6111,15,10,0.6667,3,1,0.3333,5,4,0.8,0,10,10,SA,West,Southwest,Away,Win
2017,10/25/16,Curry,Wardell,GS,West,1,Pacific,Home,Loss,0,1,0,Stephen Curry,Starter,34,PG,75,185,3/14/88,26,4,4,0,0,1,18,9,0.5,8,6,0.75,10,3,0.3,6,5,0.8333,0,3,3,SA,West,Southwest,Away,Win
2017,10/25/16,Thompson,Klay,GS,West,1,Pacific,Home,Loss,0,1,0,Klay Thompson,Starter,33,SG,79,205,2/8/90,11,2,1,0,0,4,13,5,0.3846,7,4,0.5714,6,1,0.1667,0,0,0,0,1,1,SA,West,Southwest,Away,Win
2017,10/25/16,Green,Draymond,GS,West,1,Pacific,Home,Loss,0,1,0,Draymond Green,Starter,33,PF,79,230,3/4/90,18,6,2,5,1,2,14,7,0.5,9,5,0.5556,5,2,0.4,2,2,1,5,7,12,SA,West,Southwest,Away,Win
2017,10/25/16,Pachulia,Zaza,GS,West,1,Pacific,Home,Loss,0,1,0,Zaza Pachulia,Starter,20,C,83,240,2/10/84,2,1,3,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,1,2,3,SA,West,Southwest,Away,Win
2017,10/25/16,Iguodala,Andre,GS,West,1,Pacific,Home,Loss,0,1,0,Andre Iguodala,Bench,27,SF,78,207,1/28/84,2,3,1,1,0,3,3,1,0.3333,1,1,1,2,0,0,0,0,0,1,1,2,SA,West,Southwest,Away,Win
2017,10/25/16,Clark,Ian,GS,West,1,Pacific,Home,Loss,0,1,0,Ian Clark,Bench,13,SG,75,175,3/7/91,5,2,0,0,1,0,8,2,0.25,4,2,0.5,4,0,0,2,1,0.5,0,0,0,SA,West,Southwest,Away,Win
2017,10/25/16,Livingston,Shaun,GS,West,1,Pacific,Home,Loss,0,1,0,Shaun Livingston,Bench,13,PG,79,182,9/11/85,2,0,1,1,0,0,3,1,0.3333,2,1,0.5,1,0,0,0,0,0,0,2,2,SA,West,Southwest,Away,Win
2017,10/25/16,West,David,GS,West,1,Pacific,Home,Loss,0,1,0,David West,Bench,11,PF,81,240,8/29/80,2,0,4,1,1,2,2,1,0.5,2,1,0.5,0,0,0,0,0,0,1,1,2,SA,West,Southwest,Away,Win
2017,10/25/16,McCaw,Patrick,GS,West,1,Pacific,Home,Loss,0,1,0,Patrick McCaw,Bench,9,PG,79,185,10/25/95,2,2,0,1,1,0,3,1,0.3333,1,1,1,2,0,0,0,0,0,0,0,0,SA,West,Southwest,Away,Win
2017,10/25/16,Looney,Kevon,GS,West,1,Pacific,Home,Loss,0,1,0,Kevon Looney,Bench,4,SF,81,222,2/6/96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SA,West,Southwest,Away,Win
2017,10/25/16,McGee,JaVale,GS,West,1,Pacific,Home,Loss,0,1,0,JaVale McGee,Bench,4,C,84,237,1/19/88,2,0,0,0,0,0,2,1,0.5,2,1,0.5,0,0,0,1,0,0,0,0,0,SA,West,Southwest,Away,Win
2017,10/25/16,Varejao,Anderson,GS,West,1,Pacific,Home,Loss,0,1,0,Anderson Varejao,Bench,3,C,82,230,9/28/82,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0.5,0,0,0,SA,West,Southwest,Away,Win
2017,10/26/16,Matthews,Wesley,DAL,West,1,Southwest,Away,Loss,0,1,0,Wesley Matthews,Starter,40,SG,77,220,10/14/86,13,3,1,3,0,4,16,3,0.1875,6,1,0.1667,10,2,0.2,6,5,0.8333,0,5,5,IND,East,Central,Home,Win
2017,10/26/16,Williams,Deron,DAL,West,1,Southwest,Away,Loss,0,1,0,Deron Williams,Starter,40,PG,75,210,6/26/84,25,7,6,0,1,4,18,10,0.5556,10,5,0.5,8,5,0.625,0,0,0,1,2,3,IND,East,Central,Home,Win
2017,10/26/16,Nowitzki,Dirk,DAL,West,1,Southwest,Away,Loss,0,1,0,Dirk Nowitzki,Starter,38,PF,83,237,6/19/78,22,2,2,2,2,1,19,8,0.4211,10,4,0.4,9,4,0.4444,2,2,1,0,8,8,IND,East,Central,Home,Win
2017,10/26/16,Barnes,Harrison,DAL,West,1,Southwest,Away,Loss,0,1,0,Harrison Barnes,Starter,35,SF,80,210,5/30/92,19,0,2,0,0,3,14,8,0.5714,8,5,0.625,6,3,0.5,0,0,0,3,6,9,IND,East,Central,Home,Win
2017,10/26/16,Bogut,Andrew,DAL,West,1,Southwest,Away,Loss,0,1,0,Andrew Bogut,Starter,20,C,84,260,11/28/84,6,3,1,0,1,3,5,3,0.6,5,3,0.6,0,0,0,2,0,0,2,4,6,IND,East,Central,Home,Win
2017,10/26/16,Barea,Jose,DAL,West,1,Southwest,Away,Loss,0,1,0,Jose Barea,Bench,39,PG,72,175,6/26/84,22,6,3,0,1,1,17,7,0.4118,10,5,0.5,7,2,0.2857,6,6,1,0,2,2,IND,East,Central,Home,Win
2017,10/26/16,Anderson,Justin,DAL,West,1,Southwest,Away,Loss,0,1,0,Justin Anderson,Bench,19,SG,78,228,11/19/93,7,2,0,0,1,2,9,3,0.3333,3,2,0.6667,6,1,0.1667,0,0,0,1,4,5,IND,East,Central,Home,Win
2017,10/26/16,Powell,Dwight,DAL,West,1,Southwest,Away,Loss,0,1,0,Dwight Powell,Bench,16,PF,83,240,7/20/91,0,1,0,0,1,2,2,0,0,2,0,0,0,0,0,2,0,0,3,4,7,IND,East,Central,Home,Win
2017,10/26/16,Curry,Seth,DAL,West,1,Southwest,Away,Loss,0,1,0,Seth Curry,Bench,16,SG,73,180,8/23/90,7,1,0,3,1,6,4,3,0.75,2,2,1,2,1,0.5,0,0,0,0,3,3,IND,East,Central,Home,Win
2017,10/26/16,Acy,Quincy,DAL,West,1,Southwest,Away,Loss,0,1,0,Quincy Acy,Bench,1,SF,79,235,10/6/90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,East,Central,Home,Win
2017,10/26/16,Brussino,Nicolas,DAL,West,1,Southwest,Away,Loss,0,1,0,Nicolas Brussino,Bench,1,SF,79,215,3/2/93,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,IND,East,Central,Home,Win
2017,10/26/16,Finney-Smith,Dorian,DAL,West,1,Southwest,Away,Loss,0,1,0,Dorian Finney-Smith,Bench,0,SF,79,212,5/4/93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,IND,East,Central,Home,Win
2017,10/26/16,Ellis,Monta,IND,East,0,Central,Home,Win,1,1,0,Monta Ellis,Starter,44,SG,75,175,10/26/85,19,7,3,3,0,3,11,7,0.6364,9,6,0.6667,2,1,0.5,4,4,1,0,7,7,DAL,West,Southwest,Away,Loss
2017,10/26/16,George,Paul,IND,East,0,Central,Home,Win,1,1,0,Paul George,Starter,43,SF,80,210,5/2/90,25,6,2,0,0,2,14,7,0.5,9,3,0.3333,5,4,0.8,8,7,0.875,0,8,8,DAL,West,Southwest,Away,Loss
2017,10/26/16,Turner,Myles,IND,East,0,Central,Home,Win,1,1,0,Myles Turner,Starter,37,PF,84,239,3/24/96,30,1,2,2,4,4,19,13,0.6842,17,12,0.7059,2,1,0.5,5,3,0.6,6,10,16,DAL,West,Southwest,Away,Loss
2017,10/26/16,Teague,Jeff,IND,East,0,Central,Home,Win,1,1,0,Jeff Teague,Starter,37,PG,74,180,6/10/88,20,8,3,3,0,4,15,5,0.3333,12,5,0.4167,3,0,0,13,10,0.7692,0,2,2,DAL,West,Southwest,Away,Loss
2017,10/26/16,Young,Thaddeus,IND,East,0,Central,Home,Win,1,1,0,Thaddeus Young,Starter,34,PF,80,220,6/21/88,11,4,2,1,0,6,10,5,0.5,9,4,0.4444,1,1,1,0,0,0,0,5,5,DAL,West,Southwest,Away,Loss
2017,10/26/16,Stuckey,Rodney,IND,East,0,Central,Home,Win,1,1,0,Rodney Stuckey,Bench,22,PG,77,205,4/21/86,8,1,2,0,0,0,6,3,0.5,4,2,0.5,2,1,0.5,3,1,0.3333,0,3,3,DAL,West,Southwest,Away,Loss
2017,10/26/16,Miles,Calvin,IND,East,0,Central,Home,Win,1,1,0,C.J. Miles,Bench,13,SF,78,210,4/18/87,8,1,0,2,0,1,6,3,0.5,3,1,0.3333,3,2,0.6667,0,0,0,0,0,0,DAL,West,Southwest,Away,Loss
2017,10/26/16,Allen,Lavoy,IND,East,0,Central,Home,Win,1,1,0,Lavoy Allen,Bench,11,PF,81,225,2/4/89,2,2,0,0,1,1,3,1,0.3333,3,1,0.3333,0,0,0,0,0,0,1,4,5,DAL,West,Southwest,Away,Loss
2017,10/26/16,Jefferson,Al,IND,East,0,Central,Home,Win,1,1,0,Al Jefferson,Bench,11,C,82,265,1/4/85,7,0,1,0,1,1,6,3,0.5,6,3,0.5,0,0,0,1,1,1,1,5,6,DAL,West,Southwest,Away,Loss
2017,10/26/16,Robinson,Glenn,IND,East,0,Central,Home,Win,1,1,0,Glenn Robinson,Bench,10,SG,78,220,1/8/94,0,0,1,0,0,0,3,0,0,2,0,0,1,0,0,0,0,0,0,0,0,DAL,West,Southwest,Away,Loss
2017,10/26/16,Young,Joseph,IND,East,0,Central,Home,Win,1,1,0,Joseph Young,Bench,3,PG,74,180,6/27/92,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,West,Southwest,Away,Loss
2017,10/26/16,Waiters,Dion,MIA,East,0,Southeast,Away,Win,1,1,0,Dion Waiters,Starter,34,SG,76,221,12/10/91,9,4,1,0,0,2,13,4,0.3077,12,4,0.3333,1,0,0,2,1,0.5,1,5,6,ORL,East,Southeast,Home,Loss
2017,10/26/16,Winslow,Justise,MIA,East,0,Southeast,Away,Win,1,1,0,Justise Winslow,Starter,34,SF,78,222,3/26/96,15,4,2,1,2,4,15,7,0.4667,13,7,0.5385,2,0,0,1,1,1,3,5,8,ORL,East,Southeast,Home,Loss
2017,10/26/16,Whiteside,Hassan,MIA,East,0,Southeast,Away,Win,1,1,0,Hassan Whiteside,Starter,31,C,84,235,6/13/89,18,1,1,0,4,3,16,9,0.5625,16,9,0.5625,0,0,0,4,0,0,4,10,14,ORL,East,Southeast,Home,Loss
2017,10/26/16,Dragić,Goran,MIA,East,0,Southeast,Away,Win,1,1,0,Goran Dragić,Starter,29,PG,76,180,6/6/86,16,6,3,0,0,4,15,7,0.4667,14,7,0.5,1,0,0,2,2,1,3,3,6,ORL,East,Southeast,Home,Loss
2017,10/26/16,Babbitt,Luke,MIA,East,0,Southeast,Away,Win,1,1,0,Luke Babbitt,Starter,19,SF,81,225,6/20/89,8,2,0,0,0,1,10,3,0.3,4,1,0.25,6,2,0.3333,0,0,0,0,1,1,ORL,East,Southeast,Home,Loss
